"Meg Ryan and Billy Crystal are fabulous.
I&#39; ve seen this movie probably 10 times and it just keeps improving with age. ",9
When Harry Met Sally is a classic comedy. It&#39; s from a magical time when Billy Crystal could be a romantic lead and Meg Ryan was adorably not plastic. The dialogue is quick and witty and the characters are believable and likeable. Rob Reiner does a great job capturing the anxieties of friendship and romance. ,7
"Whenever I hear something about him, I wonder; what ever happened to Rob Reiner&#39; s career? What ever happen to that man that could direct any genre? The man who made us cry in &quot; Stand by me&quot; or made us scare to death in &quot; Misery&quot; is now out of the focus. I saw his last film, &quot; Alex &amp; Emma&quot; (which I tried to tolerate because of the actors who starred in it) and it was shameful to see he was promoting it with and advertisement saying: &quot; from the director of&quot; The director of &quot; When Harry met Sally&quot; , this movie, Reiner&#39; s most successful romantic comedy and film ever and by now probably a classic, because of Meg Ryan&#39; s famous scene and because of its general charm. Believe, everything is pink in this film, and the romantic story it proposes is something everyone has experienced. In some ways it reminded me to &quot; The mirror has to faces&quot; , but that couple relationship was totally different. <br/><br/>Here there are two guys in their 20&#39; s, travelling to New York for a better life, arguing about the things they think, do, and expect of their future, and so on. These scenes in the car driving to New York could be extremely boring, but writer Nora Ephron (who would write for Meg Ryan again in &quot; You&#39; ve got mail&quot; ) makes them very interesting. &quot; How can&#39; t you be afraid of death?&quot; , Sally tells Harry, and he answers: &quot; I&#39; m just prepared, when I read a book I always read the ending first in case I die and I can&#39; t finish it&quot; . <br/><br/>Years later that trip is history, and they both have various encounters through the years. She pretends he doesn&#39; t recognize her, because she remembers him perfectly. She was actually captivated by him on that trip but never told him. On the other hand, he pretends to be casual, but hasn&#39; t erased her from his mind; after more than a decade! Soon they start hanging out, telling each other everything, and become best friends; but if you saw them on the street you wouldn&#39; t doubt to think they are a couple. <br/><br/>Why don&#39; t they confess their feelings? You&#39; ve got to see the film to figure it out; you&#39; ve got to witness what happens, how it happens and most importantly why. In our original time, Rob Reiner did this picture more than a decade ago, and he directed it simply and honestly. Without knowing he also brought us one of the first climatic endings in a romantic comedy; those when the guy declares his love in the last minutes, in a powerful touching final speech, you know. <br/><br/>But what he actually got right was the cast. Yes, he got together two actors that achieved a unique chemistry in a movie that needed it entirely. Billy Crystal, showing that way of speaking that is only his and a mark for any good comedian. Rob Reiner helped him to become the super comedic star he was already becoming. And Meg Ryan will be ever grateful to this opportunity that showed her unusual beauty, natural talent and all the other things that would make her the queen of the romantic comedy. ",7
"When Harry Met Sally is one of those films that I was in no way prepared for, which is my favorite kind of new favorite film to watch. Having never seen a Rob Reiner film, I wasn&#39; t sure of his style or technique or how he approached his subjects. I quickly learned through his 1989 feature that he provides a very real look at the lives of people in relationships. When Harry Met Sally tells the tale of a chance meeting between two strangers who then continue to reappear in each other&#39; s lives. The way in which Reiner exposes the truths of finding someone you can best tolerate in a partner, rather than the person that makes your heart turn to mush is a brilliant grasp of how to illustrate the human condition. Billy Crystal and Meg Ryan star in the titular roles and provide the brilliant illustration of everyday, flawed human beings often sensationalized for cinema. <br/><br/>Sally (Meg Ryan) agrees to give her friend&#39; s boyfriend, Harry (Billy Crystal) a ride to New York upon their graduation from the University of Chicago. After a long car ride of sharing all the quirky details that make up their existence, completely uninhibited since they are unavailable to each other. After the journey to New York is complete, the two part ways not thinking much of each other. Harry and Sally keep bumping into each other over the years as their lives intersect. They finally decide to maintain a friendship, and quickly become friends and confidants. As they see each other through each successive stage of their lives, it becomes increasingly more difficult to watch the other date. Neither of the two has ever shared such intimate details of their lives, their hopes, fears, and dreams with another person so it only makes sense that the two fall in love. Two people with such neuroses in some ways make a perfect match, but in other ways are their own biggest obstacles in love. <br/><br/>A film that looks and feels this much like Annie Hall is obviously going to rank highly on my list. I had begun writing about the similarities this film shared with Annie Hall, but I soon gave up because there are just too many. The dialogue is fantastic and the entire film is so well-written. Even though the famous line &quot; I&#39; ll have what she&#39; s having. &quot; has worked its way into the American lexicon, it loses nothing when it is spoken. Oftentimes, with a line so popular, the audience member has the &quot; roll-your-eyes-&quot; oh&quot; moment when it&#39; s spoken; but that&#39; s not the case with When Harry Met Sally because the script is so perfect. Billy Crystal and Meg Ryan were perfect in their roles, with just enough chemistry to make their unconventional friendship work. Despite how great Meg Ryan was in the role, and also despite the fact that the fate of the universe wouldn&#39; t allow it, I couldn&#39; t help but think all throughout the film how perfect Gilda Radner (R. I. P. ) would have been in the role opposite Crystal. Anyway, When Harry Met Sally is a brilliant look at the lives of real people, and an exceptional film that has already become a new favorite. ",10
"By the late eighties, the romantic comedy as a movie genre had been in a sort of disturbed sleep for twenty years with only an occasional and disappointing movie outing between snores. <br/><br/>Yet when they released &#39; When Harry met Sally&#39; in 1989, it signified to the world that the RomCom was not only out of bed but it was showered, shaved, dressed in a brand new suit and ready to take on the world once more with new found confidence. <br/><br/>It&#39; s 1977 and Harry Burns (Billy Crystal) has just graduated from the University of Chicago and is moving to New York to start his career. He&#39; s a nice enough guy who&#39; s only flaw seems to be his apparent misogynistic and macabre outlook on life. <br/><br/>Also New York bound is fellow graduate Sally Albright (Meg Ryan) who as a favour for a friend agrees to take Harry along. The two have never met before and almost immediately Sally takes a dislike to him. His brash and over flirtatious demeanour irritates her intensely and her quirky prissiness becomes a natural target for his humour. He even sexually propositions her, which she of course rejects outright. <br/><br/>In view of all this coupled with Harry&#39; s somewhat blinkered idea that men and women can never be friends without sexual attraction becoming an issue, they reach New York and mutually call an abrupt halt to their 18 hour friendship, both convinced it has lasted 18 hours too long. <br/><br/>Fast forward five years and Harry and Sally meet again at an airport and when he discovers they are on the same flight, he approaches her to rekindle their friendship and this time things are even worse. <br/><br/>Despite both finding love and success in New York, the years have done nothing to kerb Harry&#39; s sexist and irritating views and Sally&#39; s abject disapproval of everything that he stands for seems even more pronounced. They part once again at journeys end, this time with Sally making it quite clear she wants nothing whatsoever to do with him again. <br/><br/>Another five years pass and both Harry and Sally meet in a bookshop both having recently lost the loves referred to in the previous paragraph. Harry is divorcing his unfaithful wife and Sally has just dumped her long-term relationship as it was becoming clear to her that it was never going to end in an &#39; I Do&#39; . <br/><br/>This time however, possibly due to them both being humbled by recent events in their life, they find that they have empathy with each other and a friendship starts to build, a true platonic friendship to the extent where they finally become inseparable and reliant on each other almost on a brother and sister level. <br/><br/>They partner each other at functions when neither have a date, they set each other up on blind dates and even take day trips together to the museum, and by using each other as an emotional crutch they finally learn to settle the demons of their previous relationships. <br/><br/>It seems like Harry has finally realised and now thoroughly excepts that men and women CAN be friends without a sexual entanglement. In fact so secure are they in their beliefs that they are nothing more than just good friends, they seem completely oblivious to the fact that they have in fact fallen head of heals in love with each other. <br/><br/>Billy Crystal is on fine form in one of his most memorable and hilarious performances and Meg Ryan &#39; Fakes&#39; her way into movie history in that now famous restaurant scene. With great direction by Rob Reiner, a superb script by Nora Ephron and wonderful support from Carrie Fisher and Bruno Kirby, &#39; When Harry Met Sally&#39; is the Crème de la Crème of all the modern day RomComs. ",10
"I&#39; m glad I got to see in the theater for the first time, such a wonderful experience! I absolutely love Billy Crystal and how chatty he was. Such a hilarious enthralling treasure and well written! Nora Ephron the screenwriter should&#39; ve won the Oscar nods, it&#39; s a real shame when that happens. Rob Reiner is a masterful creative director that I truly appreciate!",10
"Often recommended as one of the best romances ever, &quot; When Harry Met Sally. . . &quot; is a completely recommended pick, very funny and having one of the most memorable couples in movie history. <br/><br/>Both Harry and Sally are initially shown as incompatible, almoust oposites, but as the movie goes, we, the audience, realize that their personalities are actually complementary. Their conversations become more emotive and intimate with time, both changing to become better and the good cinematography emphatizes that; specially with details as the multiple split camera scenes (which seemed to be the hardest to film). <br/><br/>Talking about the singular elements, the script is amazing, one of the best in the genre, the movie has a lot of quotable lines itself, but that doesn&#39; t define a good script, but rather the smoothness in their conversations and -a very important thing- self-refering quotes that -like a postmodern book- criticize constructively the stereotypes in both the fictional and real romance (with data as the &quot; fake ; rate or the male/female frienships). This kind of elements give an intelligent aspect to an already enjoyable tape, but of course, it all reduces to that question: is it worth your time? To which I assure you it is. ",8
I liked it when I first saw it and enjoyed it recently. It has aged well!,8
This was proably the first rom com I had ever watched and I loved it. Since then I have seen many other rom coms but never can they beat this classic. A perfect combination of humour and romance. The dialogue is memorable and the actor&#39; s have amazing chemistry. You really believe in there love story. I recommend it to any one who calls themself a fan of the rom com genre. ,10
"&quot; She&#39; s out of My League&quot; is a solid 7, a romantic comedy that scores a few good laughs and does a nice job of being convincing. Jay Baruchel (Tropic Thunder) stars as Kirk, a pathetic dork with the build of Woody Allen who works a menial job in airport security. Through a cell-phone mishap, he winds up at a party being thrown by Molly (Alice Eve), a 10 on the very attractive scale. He knows she&#39; s way more attractive than him and she knows he&#39; s normally not the guy she would usually date but Molly looks deep down and sees Kirk for the nice, unthreatening guy he is and they hit it off. There are some funny moments here. Kirk&#39; s family is especially demeaning to him (they even embrace his bitchy ex-girlfriend as one of their own) and his friends are clueless match-makers, which leads to a very funny man-scaping scene between Kirk and one of them. What works best in &quot; League&quot; is just listening to people talk though. Kirk&#39; s friends (played by Mike Vogel, Nate Torrance, and T. J Miller) are identifiable idiots, too wrapped up in over-thinking things like the rating scale (both their number and womens) and Disney fairy-tales to really understand women. Their scenes with Kirk are enjoyably like a crude, vulgar, sexual &quot; Breakfast Club&quot; . The way the scrawny, nervous, and unconfident Baruchel interacts with the beautiful and engaging Eve is also very likable and they do a nice job of handling the ups and downs of forming an honest, meaningful relationship (an almost foreign concept in today&#39; s star-packaged romantic comedies). The way they finally handle the elephant in the room is also very effective. This is feel-good stuff, but it works. ",7
"Expectations weren&#39; t exactly through the roof for SOOML. No big name actors, a director with no feature film experience and a screenplay by the same guys who brought us Sex Drive. It is with great delight then, that what we get is 100 minutes of laughter and light-hearted entertainment. Is it clichéd? Sure is. We&#39; ve seen the &#39; underdog gets the girl&#39; story repetitively since the dawn of cinema, but at least scripters John Morris and Sean Anders inject it with humorous variations to ensure we forgive their shortcomings in originality. <br/><br/>Jay Baruchel was another unknown quantity. His supporting turns in Knocked Up, Fanboys, Tropic Thunder and Million Dollar Baby (remember the weakling who frequented the boxing hall despite his complete lack of talent – that was Baruchel) have provided laughs galore, but being the main star is different altogether. His geeky exterior and small frame isn&#39; t exactly leading man material however Baruchel&#39; s great comic timing and willingness to make a fool of himself if required makes him a likable headliner. <br/><br/>On the opposite end of the gender pole is the drop-dead gorgeous Alice Eve who, like Molly, is a hard ten. It&#39; s not just her looks that makes her popular with the men though, she&#39; s genuinely cool and doesn&#39; t have a whiff of ego. Elsewhere in the cast you&#39; ll find the previously unknown T. J. Miller as Kirk&#39; s best mate Stainer – a character who resembles Napoleon Dynamite if he were on crack cocaine – who delivers a handful of memorable one-liners and plenty of laugh-out-loud moments. <br/><br/>A charismatic cast and some hilarious jokes makes this a surprising winner. <br/><br/>3. 5 out of 5 (1 - Rubbish, 2 - Ordinary, 3 - Good, 4 - Excellent, 5 - Classic)",7
"(Synopsis) Molly (Alice Eve) is a sexy event planner who is delayed by a sleazy airport security guard. Another security guard, Kirk (Jay Baruchel) comes to her rescue, and passes her through to catch her plane. Luckily, Kirk finds Molly&#39; s phone that she left behind, and from the plane, Molly calls her phone and invites Kirk to a party to return her phone when she returns. Kirk is smitten by Molly, but his friends point out to him that he doesn&#39; t have a chance, because he is only rated as a &quot; 5&quot; and Molly is definitely a &quot; 10&quot; . And as everybody knows, you can only date a girl who is only &quot; 2&quot; above your score, so that means Kirk can only successfully date a &quot; 7&quot; . However, Molly has something else in mind, because she has found that Kirk is sweet, amusing, honest, and different from the men she has been dating. Kirk, on the other hand, has one big insecurity problem; Kirk believes Molly will dump him as soon as she realizes her mistake. Under these circumstances, and everything working against Kirk and Molly, is it possible for them to build a relationship that will bloom and flourish? <br/><br/>(My Comment) This is an unlikely love story that is a really sweet romantic comedy. You would think that it is a women&#39; s movie, but it actually is a guy&#39; s movie, because it gives the &quot; 5s&quot; of the world the belief that they have a chance to catch and have a relationship with a &quot; 10&quot; . The trailers portray that there are a lot of raunchy sex scenes in the movie, but actually, it is more your imagination then the real thing. The story does show and prove that a person with low self esteem will have a hard time in life fulfilling his dream. Hopefully, people who saw this movie will take this lesson of life to heart and go for the gold, or in this case a &quot; 10&quot; . Jay Baruchel&#39; s performance as the quirky geek was right on target, and Alice Eve&#39; s portrayal of Molly made her very likable. Both actors characterization of the low self-image problem was very believable. This is one of those hilariously funny love stories that could be a sleeper hit. I laughed throughout the whole movie, and left the movie in a happy mood. (Paramount, Run Time 1: 44, Rated R)(7/10)",7
"In all honesty, I have no idea why I went to see this movie. It clearly falls in one of the most clichéd of all film genres and stars only one person I have ever heard of. But I went to see it anyway and I was glad I did. <br/><br/>I think I liked it mostly because of the leads. I liked the guy because he never tried to impress the girl, he was just himself, even when it was painful and difficult to do so, and I liked the girl because once you got past her looks, you found an interesting person underneath. <br/><br/>The other big reason I liked it was because it managed to take one of the oldest romantic clichés ever--racing to the airport to declare your love before that Perfect Someone leaves--and put a nice twist on it. Kudos to the writers on that one, that alone was worth several points on this scale. <br/><br/>This is actually one of the better movies I&#39; ve seen this year, I highly recommend it. ",8
"I mean She&#39; s Out of My League is right up there with The 40 year old Virgin(2005), and I Love You, Man(2009), a raunchy vulgar comedy that manages to have a heart to it. I mean Role Models(2008), hardly had anybody likable in it, and it was a big hit, and i&#39; m still trying to figure that one out. But this film had two likable leads that you wanna route for. <br/><br/>Kirk(Jay Baruchel from Knocked Up), works at at an airport, he&#39; s a nice guy, but painfully shy and insecure. His buddies that he works with say thats because women don&#39; t consider him boyfriend material, cause he is too safe. But all that changes one day when the ever so enchantingly beautiful Molly(Alice Eve) forgets her cell phone, while boarding a plane, she uses her friends cell phone to call her cell phone, and Kirk finds it and answers it, she asks him can he hold it for her. Kirk brings it back to her, Alice soon wants to spend more time with Kirk. But will Kirk insecurities ruin it? <br/><br/>The critics are quick to bash this movie, but give Role Models a thumbs up, go figure. I liked Jay Baruchel and Alice Eve they where characters to route for, and where very enjoyable to watch, although Baruchel was more funnier then Eve, the comedy just happened around her. Lindsay Sloane(Big Red from Bring It On) is also good has Marnie, Kirks ex. Krysten Ritter is also amusing as Patty, Mollys friend. But the real scene stealer IS T. J. Miller has Kirks friend Stainer, who steals almost every moment when every scene he is in, he&#39; s like Jason Segal and Seth Rogen mixed together. <br/><br/>I say don&#39; t listen to the critics, see this movie and form your own opinion. ",9
"I saw this at a sneak preview showing knowing very little about the film other than one preview. <br/><br/>This film is along the same lines as &quot; Knocked Up&quot; or &quot; Superbad&quot; in that it is rather funny, but at the same time makes you relate to the characters in a way that also tugs at your heart. There were many times when the theater full of people burst into laughter, and I even found myself crying at some points I was laughing so hard! The actors all do a fantastic job with their parts, and you can easily identify with most of them. (No &quot; over the top&quot; characters ever do a hostile takeover of the plot. ) This movie is probably a notch below movies like &quot; The Hangover, &quot; &quot; The 40 Year Old Virgin&quot; and &quot; Wedding Crashers, &quot; but it definitely holds it own and you will most definitely find yourself laughing hard more than once. Well worth the $$ to see it in the theater!",8
"&quot; Do you even know how hot you are?&quot; <br/><br/>She&#39; s out of My League is a fairly typical comedy. Jay Baruchel plays an utterly average guy named Kirk, who is nothing more than mediocre in every aspect of his life, career, and looks. When a chance encounter leads to him meeting Molly (Alice Eve), a nearly- flawless woman (seriously, she&#39; s gorgeous in this movie) who seems interested in him despite all odds, Kirk has to deal with the new experience of being a 5 who&#39; s dating a hard 10. <br/><br/>So yeah, that&#39; s not exactly a fresh, new story. That can be forgiven in a comedy, as long as it&#39; s. . well, comedic. The movie manages to be pretty funny at times, but a lot of the humor is hit or miss. Something hilarious would happen, and then you&#39; ll spend the next five minutes wondering whether what you&#39; re seeing is supposed to be funny or not. Jay has been much funnier in other movies, and the supporting cast wavers between humorous and annoying. Still, the jokes in She&#39; s out of my League succeed more often than they fail. <br/><br/>The relationship between Kirk and Molly is a little hard to swallow at times, because she seems so determined to like him. Even though Kirk&#39; s personality in the movie isn&#39; t particularly remarkable. You actually start to believe their friends when they&#39; re constantly telling them that they&#39; re not going to work as a couple. The inevitable circumstances that cause problems for them seem extremely forced and predictable, as is their eventual reunion. There&#39; s little imagination involved in the story, that&#39; s for sure. <br/><br/>It probably seems like I didn&#39; t particularly like the movie, but I did. It was quite funny in parts, and even the most generic parts of it weren&#39; t bad - just overly familiar. This isn&#39; t a bad comedy to check out, I just wouldn&#39; t go so far as to recommend buying it. ",6
