"['meg', 'ryan', 'billy', 'crystal', 'fabulous', 'seen', 'probably', '10', 'times', 'keeps', 'improving', 'age']",9
"['when', 'harry', 'met', 'sally', 'classic', 'comedy', 'magical', 'time', 'billy', 'crystal', 'could', 'romantic', 'lead', 'meg', 'ryan', 'adorably', 'plastic', 'dialogue', 'quick', 'witty', 'characters', 'believable', 'likeable', 'rob', 'reiner', 'great', 'job', 'capturing', 'anxieties', 'friendship', 'romance']",7
"['whenever', 'hear', 'wonder', 'ever', 'happened', 'rob', 'reiner', 'career', 'what', 'ever', 'happen', 'man', 'could', 'direct', 'genre', 'man', 'made', 'us', 'cry', 'stand', 'made', 'us', 'scare', 'death', 'misery', 'focus', 'saw', 'last', 'alex', 'amp', 'emma', 'tried', 'tolerate', 'actors', 'starred', 'shameful', 'promoting', 'advertisement', 'saying', 'director', 'director', 'when', 'harry', 'met', 'sally', 'reiner', 'successful', 'romantic', 'comedy', 'ever', 'probably', 'classic', 'meg', 'ryan', 'famous', 'scene', 'general', 'charm', 'believe', 'everything', 'pink', 'romantic', 'story', 'proposes', 'everyone', 'experienced', 'in', 'ways', 'reminded', 'mirror', 'faces', 'couple', 'relationship', 'totally', 'different', 'here', 'two', 'guys', '20', 'travelling', 'new', 'york', 'better', 'life', 'arguing', 'things', 'think', 'expect', 'future', 'these', 'scenes', 'car', 'driving', 'new', 'york', 'could', 'extremely', 'boring', 'writer', 'nora', 'ephron', 'would', 'write', 'meg', 'ryan', 'you', 'got', 'mail', 'makes', 'interesting', 'how', 'afraid', 'death', 'sally', 'tells', 'harry', 'answers', 'prepared', 'read', 'book', 'always', 'read', 'ending', 'first', 'case', 'die', 'finish', 'years', 'later', 'trip', 'history', 'various', 'encounters', 'years', 'pretends', 'recognize', 'remembers', 'perfectly', 'actually', 'captivated', 'trip', 'never', 'told', 'on', 'hand', 'pretends', 'casual', 'erased', 'mind', 'decade', 'soon', 'start', 'hanging', 'telling', 'everything', 'become', 'best', 'friends', 'saw', 'street', 'doubt', 'think', 'couple', 'why', 'confess', 'feelings', 'you', 'got', 'figure', 'got', 'witness', 'happens', 'happens', 'importantly', 'in', 'original', 'time', 'rob', 'reiner', 'picture', 'decade', 'ago', 'directed', 'simply', 'honestly', 'without', 'knowing', 'also', 'brought', 'us', 'first', 'climatic', 'endings', 'romantic', 'comedy', 'guy', 'declares', 'love', 'last', 'minutes', 'powerful', 'touching', 'final', 'speech', 'but', 'actually', 'got', 'right', 'cast', 'yes', 'got', 'together', 'two', 'actors', 'achieved', 'unique', 'chemistry', 'needed', 'entirely', 'billy', 'crystal', 'showing', 'way', 'speaking', 'mark', 'good', 'comedian', 'rob', 'reiner', 'helped', 'become', 'super', 'comedic', 'star', 'already', 'becoming', 'meg', 'ryan', 'ever', 'grateful', 'opportunity', 'showed', 'unusual', 'beauty', 'natural', 'talent', 'things', 'would', 'make', 'queen', 'romantic', 'comedy']",7
"['when', 'harry', 'met', 'sally', 'films', 'way', 'prepared', 'favorite', 'kind', 'new', 'favorite', 'watch', 'having', 'never', 'seen', 'rob', 'reiner', 'sure', 'style', 'technique', 'approached', 'subjects', 'quickly', 'learned', '1989', 'feature', 'provides', 'real', 'look', 'lives', 'people', 'relationships', 'when', 'harry', 'met', 'sally', 'tells', 'tale', 'chance', 'meeting', 'two', 'strangers', 'continue', 'reappear', 'lives', 'way', 'reiner', 'exposes', 'truths', 'finding', 'someone', 'best', 'tolerate', 'partner', 'rather', 'person', 'makes', 'heart', 'turn', 'mush', 'brilliant', 'grasp', 'illustrate', 'human', 'condition', 'billy', 'crystal', 'meg', 'ryan', 'star', 'titular', 'roles', 'provide', 'brilliant', 'illustration', 'everyday', 'flawed', 'human', 'beings', 'often', 'sensationalized', 'cinema', 'sally', 'meg', 'ryan', 'agrees', 'give', 'friend', 'boyfriend', 'harry', 'billy', 'crystal', 'ride', 'new', 'york', 'upon', 'graduation', 'university', 'chicago', 'after', 'long', 'car', 'ride', 'sharing', 'quirky', 'details', 'make', 'existence', 'completely', 'uninhibited', 'since', 'unavailable', 'after', 'journey', 'new', 'york', 'complete', 'two', 'part', 'ways', 'thinking', 'much', 'harry', 'sally', 'keep', 'bumping', 'years', 'lives', 'intersect', 'finally', 'decide', 'maintain', 'friendship', 'quickly', 'become', 'friends', 'confidants', 'as', 'successive', 'stage', 'lives', 'becomes', 'increasingly', 'difficult', 'watch', 'date', 'neither', 'two', 'ever', 'shared', 'intimate', 'details', 'lives', 'hopes', 'fears', 'dreams', 'another', 'person', 'makes', 'sense', 'two', 'fall', 'love', 'two', 'people', 'neuroses', 'ways', 'make', 'perfect', 'match', 'ways', 'biggest', 'obstacles', 'love', 'looks', 'feels', 'much', 'annie', 'hall', 'obviously', 'going', 'rank', 'highly', 'list', 'begun', 'writing', 'similarities', 'shared', 'annie', 'hall', 'soon', 'gave', 'many', 'dialogue', 'fantastic', 'entire', 'well-written', 'even', 'though', 'famous', 'line', 'worked', 'way', 'american', 'lexicon', 'loses', 'nothing', 'spoken', 'oftentimes', 'line', 'popular', 'audience', 'member', 'roll-your-eyes-', 'oh', 'moment', 'spoken', 'case', 'when', 'harry', 'met', 'sally', 'script', 'perfect', 'billy', 'crystal', 'meg', 'ryan', 'perfect', 'roles', 'enough', 'chemistry', 'make', 'unconventional', 'friendship', 'work', 'despite', 'great', 'meg', 'ryan', 'role', 'also', 'despite', 'fact', 'fate', 'universe', 'allow', 'help', 'think', 'throughout', 'perfect', 'gilda', 'radner', 'r.', 'i.', 'p.', 'would', 'role', 'opposite', 'crystal', 'anyway', 'when', 'harry', 'met', 'sally', 'brilliant', 'look', 'lives', 'real', 'people', 'exceptional', 'already', 'become', 'new', 'favorite']",10
"['by', 'late', 'eighties', 'romantic', 'comedy', 'genre', 'sort', 'disturbed', 'sleep', 'twenty', 'years', 'occasional', 'disappointing', 'outing', 'snores', 'yet', 'released', 'when', 'harry', 'met', 'sally', '1989', 'signified', 'world', 'romcom', 'bed', 'showered', 'shaved', 'dressed', 'brand', 'new', 'suit', 'ready', 'take', 'world', 'new', 'found', 'confidence', '1977', 'harry', 'burns', 'billy', 'crystal', 'graduated', 'university', 'chicago', 'moving', 'new', 'york', 'start', 'career', 'nice', 'enough', 'guy', 'flaw', 'seems', 'apparent', 'misogynistic', 'macabre', 'outlook', 'life', 'also', 'new', 'york', 'bound', 'fellow', 'graduate', 'sally', 'albright', 'meg', 'ryan', 'favour', 'friend', 'agrees', 'take', 'harry', 'along', 'two', 'never', 'met', 'almost', 'immediately', 'sally', 'takes', 'dislike', 'brash', 'flirtatious', 'demeanour', 'irritates', 'intensely', 'quirky', 'prissiness', 'becomes', 'natural', 'target', 'humour', 'even', 'sexually', 'propositions', 'course', 'rejects', 'outright', 'in', 'view', 'coupled', 'harry', 'somewhat', 'blinkered', 'idea', 'men', 'women', 'never', 'friends', 'without', 'sexual', 'attraction', 'becoming', 'issue', 'reach', 'new', 'york', 'mutually', 'call', 'abrupt', 'halt', '18', 'hour', 'friendship', 'convinced', 'lasted', '18', 'hours', 'long', 'fast', 'forward', 'five', 'years', 'harry', 'sally', 'meet', 'airport', 'discovers', 'flight', 'approaches', 'rekindle', 'friendship', 'time', 'things', 'even', 'worse', 'despite', 'finding', 'love', 'success', 'new', 'york', 'years', 'done', 'nothing', 'kerb', 'harry', 'sexist', 'irritating', 'views', 'sally', 'abject', 'disapproval', 'everything', 'stands', 'seems', 'even', 'pronounced', 'part', 'journeys', 'end', 'time', 'sally', 'making', 'quite', 'clear', 'wants', 'nothing', 'whatsoever', 'another', 'five', 'years', 'pass', 'harry', 'sally', 'meet', 'bookshop', 'recently', 'lost', 'loves', 'referred', 'previous', 'paragraph', 'harry', 'divorcing', 'unfaithful', 'wife', 'sally', 'dumped', 'long-term', 'relationship', 'becoming', 'clear', 'never', 'going', 'end', 'do', 'time', 'however', 'possibly', 'due', 'humbled', 'recent', 'events', 'life', 'find', 'empathy', 'friendship', 'starts', 'build', 'true', 'platonic', 'friendship', 'extent', 'finally', 'become', 'inseparable', 'reliant', 'almost', 'brother', 'sister', 'level', 'partner', 'functions', 'neither', 'date', 'set', 'blind', 'dates', 'even', 'take', 'day', 'trips', 'together', 'museum', 'using', 'emotional', 'crutch', 'finally', 'learn', 'settle', 'demons', 'previous', 'relationships', 'seems', 'harry', 'finally', 'realised', 'thoroughly', 'excepts', 'men', 'women', 'can', 'friends', 'without', 'sexual', 'entanglement', 'in', 'fact', 'secure', 'beliefs', 'nothing', 'good', 'friends', 'seem', 'completely', 'oblivious', 'fact', 'fact', 'fallen', 'head', 'heals', 'love', 'billy', 'crystal', 'fine', 'form', 'memorable', 'hilarious', 'performances', 'meg', 'ryan', 'fakes', 'way', 'history', 'famous', 'restaurant', 'scene', 'with', 'great', 'direction', 'rob', 'reiner', 'superb', 'script', 'nora', 'ephron', 'wonderful', 'support', 'carrie', 'fisher', 'bruno', 'kirby', 'when', 'harry', 'met', 'sally', 'crème', 'de', 'la', 'crème', 'modern', 'day', 'romcoms']",10
"['glad', 'got', 'theater', 'first', 'time', 'wonderful', 'experience', 'absolutely', 'love', 'billy', 'crystal', 'chatty', 'such', 'hilarious', 'enthralling', 'treasure', 'well', 'written', 'nora', 'ephron', 'screenwriter', 'oscar', 'nods', 'real', 'shame', 'happens', 'rob', 'reiner', 'masterful', 'creative', 'director', 'truly', 'appreciate']",10
"['often', 'recommended', 'best', 'romances', 'ever', 'when', 'harry', 'met', 'sally', 'completely', 'recommended', 'pick', 'funny', 'memorable', 'couples', 'history', 'both', 'harry', 'sally', 'initially', 'shown', 'incompatible', 'almoust', 'oposites', 'goes', 'audience', 'realize', 'personalities', 'actually', 'complementary', 'their', 'conversations', 'become', 'emotive', 'intimate', 'time', 'changing', 'become', 'better', 'good', 'cinematography', 'emphatizes', 'specially', 'details', 'multiple', 'split', 'camera', 'scenes', 'seemed', 'hardest', 'talking', 'singular', 'elements', 'script', 'amazing', 'best', 'genre', 'lot', 'quotable', 'lines', 'define', 'good', 'script', 'rather', 'smoothness', 'conversations', '-a', 'important', 'thing-', 'self-refering', 'quotes', '-like', 'postmodern', 'book-', 'criticize', 'constructively', 'stereotypes', 'fictional', 'real', 'romance', 'data', 'fake', 'rate', 'male/female', 'frienships', 'kind', 'elements', 'give', 'intelligent', 'aspect', 'already', 'enjoyable', 'tape', 'course', 'reduces', 'question', 'worth', 'time', 'assure']",8
"['liked', 'first', 'saw', 'enjoyed', 'recently', 'aged', 'well']",8
"['proably', 'first', 'rom', 'com', 'ever', 'watched', 'loved', 'since', 'seen', 'many', 'rom', 'coms', 'never', 'beat', 'classic', 'perfect', 'combination', 'humour', 'romance', 'dialogue', 'memorable', 'actor', 'amazing', 'chemistry', 'you', 'really', 'believe', 'love', 'story', 'recommend', 'calls', 'themself', 'fan', 'rom', 'com', 'genre']",10
"['my', 'league', 'solid', '7', 'romantic', 'comedy', 'scores', 'good', 'laughs', 'nice', 'job', 'convincing', 'jay', 'baruchel', 'tropic', 'thunder', 'stars', 'kirk', 'pathetic', 'dork', 'build', 'woody', 'allen', 'works', 'menial', 'job', 'airport', 'security', 'through', 'cell-phone', 'mishap', 'winds', 'party', 'thrown', 'molly', 'alice', 'eve', '10', 'attractive', 'scale', 'knows', 'way', 'attractive', 'knows', 'normally', 'guy', 'would', 'usually', 'date', 'molly', 'looks', 'deep', 'sees', 'kirk', 'nice', 'unthreatening', 'guy', 'hit', 'there', 'funny', 'moments', 'kirk', 'family', 'especially', 'demeaning', 'even', 'embrace', 'bitchy', 'ex-girlfriend', 'friends', 'clueless', 'match-makers', 'leads', 'funny', 'man-scaping', 'scene', 'kirk', 'what', 'works', 'best', 'league', 'listening', 'people', 'talk', 'though', 'kirk', 'friends', 'played', 'mike', 'vogel', 'nate', 'torrance', 't.', 'j', 'miller', 'identifiable', 'idiots', 'wrapped', 'over-thinking', 'things', 'rating', 'scale', 'number', 'womens', 'disney', 'fairy-tales', 'really', 'understand', 'women', 'their', 'scenes', 'kirk', 'enjoyably', 'crude', 'vulgar', 'sexual', 'breakfast', 'club', 'way', 'scrawny', 'nervous', 'unconfident', 'baruchel', 'interacts', 'beautiful', 'engaging', 'eve', 'also', 'likable', 'nice', 'job', 'handling', 'ups', 'downs', 'forming', 'honest', 'meaningful', 'relationship', 'almost', 'foreign', 'concept', 'today', 'star-packaged', 'romantic', 'comedies', 'way', 'finally', 'handle', 'elephant', 'room', 'also', 'effective', 'feel-good', 'stuff', 'works']",7
